term_original,best_domain
Calf Spasm,tremor_spasm_twitch
Involuntary Facial Spasm,tremor_spasm_twitch
Limb cramping ,tremor_spasm_twitch
muscle spasm - L FOOT,tremor_spasm_twitch
Sore Leg Muscles ,tremor_spasm_twitch
Cramping and muscle spasms,tremor_spasm_twitch
muscle burn,tremor_spasm_twitch
muscle spasm - R FOOT,tremor_spasm_twitch
Jerks,tremor_spasm_twitch
facial/neck muscle spasms,tremor_spasm_twitch
extreme muscle knots ,tremor_spasm_twitch
Burning muscles,tremor_spasm_twitch
muscle twitch right rear scapula,tremor_spasm_twitch
Thumb spasms,tremor_spasm_twitch
hand spasms,tremor_spasm_twitch
burning leg muscles,tremor_spasm_twitch
knots in muscles,tremor_spasm_twitch
muscle spasm foot left,tremor_spasm_twitch
twitching all over body,tremor_spasm_twitch
Twitches,tremor_spasm_twitch
muscle fasiculations,tremor_spasm_twitch
stomach twitching ,tremor_spasm_twitch
leg muscle spasm,tremor_spasm_twitch
painful urination,urinary_bladder
urination pain,urinary_bladder
Urination,urinary_bladder
over active bladder,urinary_bladder
trouble urinating,urinary_bladder
unable to urinate,urinary_bladder
irritated bladder,urinary_bladder
urethral spasms ,urinary_bladder
urine ketones,urinary_bladder
urine protein,urinary_bladder
urine infection,urinary_bladder
kidney stones,urinary_bladder
Low Urine Output Per Time,urinary_bladder
Overactive bladder,urinary_bladder
Urine micro albumin ,urinary_bladder
bladder infection,urinary_bladder
High urine output,urinary_bladder
Urethral discomfort,urinary_bladder
Frequent urination,urinary_bladder
burning urine,urinary_bladder
Bladder Retention,urinary_bladder
feeling like I might have a bladder infection...no pain...just tingle,urinary_bladder
difficulty emptying bladder,urinary_bladder
peeing a lot,urinary_bladder
urinary irritation,urinary_bladder
Frequency in urination,urinary_bladder
bladder,urinary_bladder
Chronic UTI's,urinary_bladder
trouble emptying bladder,urinary_bladder
painful urethra,urinary_bladder
pain passing urine ,urinary_bladder
Bladder pain,urinary_bladder
urniary track pain,urinary_bladder
uncontrolable urination,urinary_bladder
Need To Urinate,urinary_bladder
urine smell,urinary_bladder
smelly urine,urinary_bladder
burning post urination,urinary_bladder
burning (acid) bladder,urinary_bladder
weak bladder,urinary_bladder
Bladder burning,urinary_bladder
Urethral Pain,urinary_bladder
urinating at night ,urinary_bladder
Frequent Urination throughout Night,urinary_bladder
Urinary Frequency,urinary_bladder
Sloughing of bladder lining,urinary_bladder
urine retention,urinary_bladder
Bladder function,urinary_bladder
frequency of urine,urinary_bladder
urinary difficulty,urinary_bladder
Bladder sharp pain,urinary_bladder
increased urination,urinary_bladder
Urinary Issues,urinary_bladder
noted urination issue,urinary_bladder
urinary spams,urinary_bladder
pee smell,urinary_bladder
Bladder Infections,urinary_bladder
pain after urinating,urinary_bladder
stinging pain in ureter,urinary_bladder
urination frequ,urinary_bladder
Urinary tract pain,urinary_bladder
Can't urinate,urinary_bladder
unable to empty bladder,urinary_bladder
Urethra discomfort,urinary_bladder
urinary hesitancy,urinary_bladder
Painful full bladder,urinary_bladder
ureter pain,urinary_bladder
Bladder fullness sensation,urinary_bladder
Urination frequency - night,urinary_bladder
pain urinating,urinary_bladder
Dehydrated-Expensive Urine,urinary_bladder
bacteria in urine,urinary_bladder
urinary pain when passing ,urinary_bladder
uretha pain,urinary_bladder
painful bladder ,urinary_bladder
Bladder Discomfo,urinary_bladder
Change in Urine,urinary_bladder
white stuff in urine,urinary_bladder
color of urine,urinary_bladder
frequently peeing,urinary_bladder
bladder pains,urinary_bladder
Frequency of Urination,urinary_bladder
Urethritis,urinary_bladder
URQ pain,urinary_bladder
kidney stone,urinary_bladder
Bladder fullness,urinary_bladder
Bladder frequency,urinary_bladder
loss of bladder control,urinary_bladder
Frequent Night time Urination 3+,urinary_bladder
urine leak,urinary_bladder
IC/Bladder Pain,urinary_bladder
pain on urination,urinary_bladder
bladder dysfunction,urinary_bladder
chronic kidney stones,urinary_bladder
Difficulty urinating,urinary_bladder
bladder discomfort,urinary_bladder
Stinging while peeing,urinary_bladder
frequent peeing ,urinary_bladder
burning urination after intercourse,urinary_bladder
"Incontinence,
  urine",urinary_bladder
pain with full bladder,urinary_bladder
urinary frequancy,urinary_bladder
Rare urination with pain and ,urinary_bladder
discomfort while urinating,urinary_bladder
EXCESSIVE URINATION ,urinary_bladder
stabbing bladder pain,urinary_bladder
Urinary tract infections ,urinary_bladder
pressing on bladder,urinary_bladder
peeing issues,urinary_bladder
Urinary symptoms,urinary_bladder
urine color,urinary_bladder
Pain in bladder,urinary_bladder
able to fight urge to urinate frequently: 2 hours or more between going (makes me feel better),urinary_bladder
normal Urination,urinary_bladder
pain with peeing,urinary_bladder
Urine issues,urinary_bladder
Tension in bladder and urethra,urinary_bladder
Urethra pain,urinary_bladder
urine discoloration,urinary_bladder
burning after peeing,urinary_bladder
Nighttime Urination ,urinary_bladder
frequent urination at night,urinary_bladder
Frequent urinating,urinary_bladder
excessive bladder sediment,urinary_bladder
burn pain with bladder spasm,urinary_bladder
excessive night urination,urinary_bladder
urge to urinate more often,urinary_bladder
Urine Albumin,urinary_bladder
Burning urethra,urinary_bladder
urine retension,urinary_bladder
nerve pain when urinating ,urinary_bladder
urin smells bad,urinary_bladder
urinary burn,urinary_bladder
bladder leaking,urinary_bladder
Demora para urinar,urinary_bladder
Waking up at night to urinate,urinary_bladder
protein in urine,urinary_bladder
Uncomforable Urination ,urinary_bladder
foamy urine ,urinary_bladder
bladder issues,urinary_bladder
Flesh in Pee,urinary_bladder
Bed bladder,urinary_bladder
Blood in urine,urinary_bladder
Discolored Urine,urinary_bladder
urinal leek,urinary_bladder
Bladder irritation,urinary_bladder
neurogenic bladder,urinary_bladder
urine ocd,urinary_bladder
urethral symptoms,urinary_bladder
urinary,urinary_bladder
excess urination,urinary_bladder
Urination frequency ,urinary_bladder
nocturia,urinary_bladder
urine frequency,urinary_bladder
Proteinuria,urinary_bladder
Bladder Sensitivity,urinary_bladder
urinary infection pain,urinary_bladder
Urinary incontenence,urinary_bladder
urination frequency at night,urinary_bladder
low urine output each time ,urinary_bladder
Cloudy urine,urinary_bladder
noticed urinating not east,urinary_bladder
bladder problems,urinary_bladder
bladder problem,urinary_bladder
bladder pressure,urinary_bladder
Cramping urethra,urinary_bladder
sediment in urine,urinary_bladder
urinary spasms,urinary_bladder
englarged bladder ,urinary_bladder
urinary tract infection,urinary_bladder
pain while urinating,urinary_bladder
bladder leakage,urinary_bladder
freq urination,urinary_bladder
bladder incontinence,urinary_bladder
irritable bladder/bladder dysfunction,urinary_bladder
urinary discomfort,urinary_bladder
Need to pee often ,urinary_bladder
Forced urination,urinary_bladder
urine-odd smell,urinary_bladder
Bladder Area Pressure/Discomfort,urinary_bladder
Urgent bladder,urinary_bladder
underactive bladder,urinary_bladder
Bladder Inflammation,urinary_bladder
Bladder weakness,urinary_bladder
Dark / odor in urine,urinary_bladder
Urinary Pain,urinary_bladder
Loss of feeling to urinate,urinary_bladder
pain in urethra,urinary_bladder
urine foaming,urinary_bladder
inability to urinate,urinary_bladder
Urinary Hesitation,urinary_bladder
Pain when urinating ,urinary_bladder
Urethral burning,urinary_bladder
Urine odor,urinary_bladder
Bladder spasms,urinary_bladder
Burning urination,urinary_bladder
incomplete urination,urinary_bladder
Urinary retention,urinary_bladder
difficulty peeing,urinary_bladder
Bladder failure,urinary_bladder
Daytime Urination,urinary_bladder
pain trying to empty bladder ,urinary_bladder
oily urine,urinary_bladder
Irritation during urination,urinary_bladder
Urethral Irritation,urinary_bladder
burning to pee,urinary_bladder
Urinary Incontinence,urinary_bladder
Pain with Urination,urinary_bladder
urine leakage,urinary_bladder
pain emptying bladder,urinary_bladder
urethra irritation,urinary_bladder
full bladder pain,urinary_bladder
urethral sting,urinary_bladder
Ulcers in the Bladder,urinary_bladder
find it hard to pee,urinary_bladder
pain when peeing,urinary_bladder
bending causes urine leakage,urinary_bladder
sandy feeling in urethra,urinary_bladder
Polyuria,urinary_bladder
Peeing excessively,urinary_bladder
pain when needing to urinate,urinary_bladder
uti/irritation,urinary_bladder
pain from bladder fullness,urinary_bladder
Pain on passing urine,urinary_bladder
Discoloured urine,urinary_bladder
urithritis,urinary_bladder
UTI pain,urinary_bladder
back burning after urinating,urinary_bladder
pain after urination,urinary_bladder
Frequent and urgent urination,urinary_bladder
bladder controll,urinary_bladder
urgent urination,urinary_bladder
bladder and kidney spasms ,urinary_bladder
Left eye discomfort ,vision_ophthalmic
blurred vision - L,vision_ophthalmic
Pressure behind eye,vision_ophthalmic
blurred vision - R,vision_ophthalmic
feels like something stuck in eye,vision_ophthalmic
eyes wont focus,vision_ophthalmic
eye pain left eye,vision_ophthalmic
pain in eyes,vision_ophthalmic
eye flashes,vision_ophthalmic
Blood Shot eyes,vision_ophthalmic
needle in eye,vision_ophthalmic
narrowed vision,vision_ophthalmic
involuntary rapid eye movement,vision_ophthalmic
"seeing black, black spots, white spots, double, blurred over",vision_ophthalmic
eye flares,vision_ophthalmic
right eye goopy,vision_ophthalmic
Trouble eye refocus,vision_ophthalmic
loss of vision right eye,vision_ophthalmic
eyes closing,vision_ophthalmic
cloudy vision ,vision_ophthalmic
Right Eye Pressure,vision_ophthalmic
Vision trouble ect,vision_ophthalmic
Eye ache,vision_ophthalmic
loss of color vision right eye,vision_ophthalmic
crossed vision,vision_ophthalmic
ghosting of bright images,vision_ophthalmic
eyesight  changes,vision_ophthalmic
right eye tearing,vision_ophthalmic
Glasses Fluctuation,vision_ophthalmic
vision impairments,vision_ophthalmic
Pain in the eye,vision_ophthalmic
visual black ,vision_ophthalmic
Right eye blur,vision_ophthalmic
blurry sight,vision_ophthalmic
Vision With Spotting,vision_ophthalmic
pain between eyes,vision_ophthalmic
dark eye circles,vision_ophthalmic
left eye stabbing/sand ,vision_ophthalmic
vision black,vision_ophthalmic
haze/blur of time,vision_ophthalmic
left eye light flashs,vision_ophthalmic
morphing vision,vision_ophthalmic
painful eyes,vision_ophthalmic
dropping eye,vision_ophthalmic
Eye press,vision_ophthalmic
flashing in eyes,vision_ophthalmic
eyesight aura,vision_ophthalmic
Eye bluriness,vision_ophthalmic
Vision impairment,vision_ophthalmic
Eyes bloodshot,vision_ophthalmic
Hyperfocusing,vision_ophthalmic
vision disturbances,vision_ophthalmic
eye pain - LEFT,vision_ophthalmic
L eye redness,vision_ophthalmic
eyesight,vision_ophthalmic
Right eye floaters,vision_ophthalmic
eye pain - RIGHT,vision_ophthalmic
Occassional blurry vision,vision_ophthalmic
Unfocused eyes,vision_ophthalmic
"eyes: double, blurry, pain, floaters",vision_ophthalmic
vision disturbance right eye,vision_ophthalmic
"eye pain, fatigue, & light sensitivity",vision_ophthalmic
lazy eye,vision_ophthalmic
pain in eye,vision_ophthalmic
depth perception issues,vision_ophthalmic
eye discomfort,vision_ophthalmic
Blurry Vision,vision_ophthalmic
Shooting stars -eyes,vision_ophthalmic
red under eyes,vision_ophthalmic
Flashes of Light,vision_ophthalmic
seeing spots,vision_ophthalmic
dim vision,vision_ophthalmic
Brain Blinks,vision_ophthalmic
green eye goop,vision_ophthalmic
eye goop,vision_ophthalmic
glazed eyes,vision_ophthalmic
eyes sunken,vision_ophthalmic
eye dilation,vision_ophthalmic
eyes crossing ,vision_ophthalmic
Seeing flashes,vision_ophthalmic
seizure vision impacted,vision_ophthalmic
Sparky vision,vision_ophthalmic
blury vision,vision_ophthalmic
Cross-eyed,vision_ophthalmic
binocular vision,vision_ophthalmic
aching eye sockets,vision_ophthalmic
Gritty eyes,vision_ophthalmic
Loss of vision,vision_ophthalmic
Unfocused vision,vision_ophthalmic
Wavy Zig Zag Vision,vision_ophthalmic
Sight ,vision_ophthalmic
vision vibration,vision_ophthalmic
Bloodshot eyes,vision_ophthalmic
Black Dots in Vision,vision_ophthalmic
eye flare,vision_ophthalmic
fuzzy eyesight,vision_ophthalmic
right eye wander upon waking,vision_ophthalmic
staring off,vision_ophthalmic
sight blurriness defocussed,vision_ophthalmic
Too Bright Vision,vision_ophthalmic
eyes tearing,vision_ophthalmic
 Limited vision,vision_ophthalmic
shadow vision,vision_ophthalmic
night time vision loss,vision_ophthalmic
Eye Bags,vision_ophthalmic
eyes blurry,vision_ophthalmic
blurred vison,vision_ophthalmic
inability to focus vision ,vision_ophthalmic
sparkly vision,vision_ophthalmic
distorted vision,vision_ophthalmic
Blacking Vision,vision_ophthalmic
bloodshot eye(s),vision_ophthalmic
Eyes (light/fatigue/focusing),vision_ophthalmic
twiching left eye,vision_ophthalmic
Eye Dropping,vision_ophthalmic
vision white out,vision_ophthalmic
Trouble seeing,vision_ophthalmic
Eyes Down Day,vision_ophthalmic
vision weakness,vision_ophthalmic
vision worsening,vision_ophthalmic
Eye Thing,vision_ophthalmic
eye blackouts,vision_ophthalmic
blind spots,vision_ophthalmic
sharp pain in eye,vision_ophthalmic
central vision loss/blur,vision_ophthalmic
blurry vision left eye,vision_ophthalmic
Light spots (right eye),vision_ophthalmic
Left eye pain and blurred vision,vision_ophthalmic
left eye goopy,vision_ophthalmic
hear eyes,vision_ophthalmic
blurry spot in vision,vision_ophthalmic
blurred vision/dry eyes,vision_ophthalmic
eyes jerking,vision_ophthalmic
Vision Block,vision_ophthalmic
Unable to open eyes,vision_ophthalmic
can't keep eyes open,vision_ophthalmic
vision shudder,vision_ophthalmic
"Eyes Pressure & Dry, Vision change",vision_ophthalmic
Dancing eyes,vision_ophthalmic
drooping eyelid,vision_ophthalmic
Blurred vision,vision_ophthalmic
Blurry leff eye,vision_ophthalmic
Eye cramping,vision_ophthalmic
pain over eyes,vision_ophthalmic
“Swimmy” vision ,vision_ophthalmic
excessive blinking,vision_ophthalmic
sandy eyes,vision_ophthalmic
Time blindness,vision_ophthalmic
eyes tired,vision_ophthalmic
pupils uneven,vision_ophthalmic
eye-q,vision_ophthalmic
pressure between eyes,vision_ophthalmic
eye tics,vision_ophthalmic
brightened vision,vision_ophthalmic
Eye pain,vision_ophthalmic
flickering,vision_ophthalmic
sharp eye pain,vision_ophthalmic
split vision,vision_ophthalmic
blood shot right eye ,vision_ophthalmic
Flickering right eye,vision_ophthalmic
eye excrement,vision_ophthalmic
droopy left eye,vision_ophthalmic
Glossy eyes,vision_ophthalmic
Visual disturbance,vision_ophthalmic
Vision Blind Spot,vision_ophthalmic
doll eye - one eye closed,vision_ophthalmic
eye pressure,vision_ophthalmic
right eye weakness,vision_ophthalmic
Red eyes,vision_ophthalmic
vision distortion,vision_ophthalmic
Eyes have trouble focusing,vision_ophthalmic
Eye vision changes,vision_ophthalmic
floating dot in left eye,vision_ophthalmic
seeing light dots,vision_ophthalmic
Eye abrasion,vision_ophthalmic
black eyes,vision_ophthalmic
right side behind eye,vision_ophthalmic
decline in sight,vision_ophthalmic
eye droop,vision_ophthalmic
Vision loss,vision_ophthalmic
eye muscle pain,vision_ophthalmic
light flutters in eyes,vision_ophthalmic
Blurry vision /Dry eye,vision_ophthalmic
left eye feels inflammed ,vision_ophthalmic
Cataracts,vision_ophthalmic
Problemes de vision,vision_ophthalmic
vision loss left side,vision_ophthalmic
loss of corneal reflex,vision_ophthalmic
tired eyes,vision_ophthalmic
blindness,vision_ophthalmic
left eye pressure,vision_ophthalmic
Staring,vision_ophthalmic
color vision change,vision_ophthalmic
vision issues w/o moving,vision_ophthalmic
eyes hurt,vision_ophthalmic
vision,vision_ophthalmic
eyes ache,vision_ophthalmic
occular,vision_ophthalmic
Blurred/double vision,vision_ophthalmic
vision interruption,vision_ophthalmic
Blurry eye,vision_ophthalmic
Floaters in the left eye,vision_ophthalmic
Eyes rolling ,vision_ophthalmic
Eye Static,vision_ophthalmic
Eye bleeding,vision_ophthalmic
Blurring vision (left eye,vision_ophthalmic
runny eyes,vision_ophthalmic
under eye bags,vision_ophthalmic
Sparkling vision,vision_ophthalmic
blurry right eye,vision_ophthalmic
Eye strain,vision_ophthalmic
Vision: Difficulty with accommodation (switching focus from one thing to another),vision_ophthalmic
flaring eye,vision_ophthalmic
slow mo vision,vision_ophthalmic
sore eye,vision_ophthalmic
left eye paralysis,vision_ophthalmic
Eye Numbness,vision_ophthalmic
Vision Decrease,vision_ophthalmic
Bright eyes,vision_ophthalmic
vision aura,vision_ophthalmic
hyperfocus,vision_ophthalmic
aching eyes,vision_ophthalmic
R eye pain,vision_ophthalmic
vision issues/INO,vision_ophthalmic
fuzzy vision,vision_ophthalmic
Pink eye,vision_ophthalmic
Attack - blurred vision ,vision_ophthalmic
Inability to make eyes focus,vision_ophthalmic
swollen optic nerves,vision_ophthalmic
unfocus,vision_ophthalmic
Twitchy eye,vision_ophthalmic
Eye blurry,vision_ophthalmic
